product_id,product_variant_id,product_variant_title,pais,tipo,classificacao,uva,tamanho,tampa,harmonizacao
23625,23167,Vinho Branco Sauvignon Blanc M. Torres Andica 750ml,Chile,Branco,Seco,Sauvignon Blanc,750ml,Rolha,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
23626,23168,Vinho Branco M. Torres Andica Gewurztraminer 750ml,Chile,Branco,Seco,Outras,750ml,Rolha,"Carnes brancas, Frutos do mar, Pratos apimentados, Queijos, Risoto e Massas de Molho Branco, Saladas e aperitivos, Sobremesas"
23627,23169,Vinho Rosé M. Torres Andica 750ml,Chile,Rose,Seco,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
23628,23170,Vinho Tinto Cabernet Sauvignon M. Torres Santa Digna 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
23629,23171,Vinho Tinto Carménère M. Torres Santa Digna 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
23630,23172,Vinho Tinto Merlot M. Torres Santa Digna 750ml,Chile,Tinto,Seco,Merlot,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
23631,23173,Vinho Branco Chardonnay M. Torres Santa Digna 750ml,Chile,Branco,Seco,Chardonnay,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
23632,23174,Vinho Branco Sauvignon Blanc M. Torres Santa Digna 750ml,Chile,Branco,Seco,Sauvignon Blanc,750ml,Rolha,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
23633,23175,Vinho Rosé M. Torres Santa Digna 750ml,Chile,Rose,Seco,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
23634,23176,Vinho Tinto Cabernet Sauvignon M. Torres Santa Digna 375ml,Chile,Tinto,Seco,Cabernet Sauvignon,375ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
23635,23177,Vinho Tinto Carménère M. Torres Santa Digna 375ml,Chile,Tinto,Seco,Carmeneré,375ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
23636,23178,Vinho Tinto Cabernet Sauvignon M. Torres Hemisferio 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
23637,23179,Vinho Tinto Carménère  M. Torres Hemisferio 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
23638,23180,Vinho Branco Sauvignon Blanc M. Torres Hemisferio 750ml,Chile,Branco,Seco,Sauvignon Blanc,750ml,Rolha,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
23639,23181,Vinho Tinto Cabernet Sauvignon M. Torres Loco De Piedra Reserva 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
23645,23187,Espumante Rosé U by Undurraga D.O. Región de Aconcagua 750ml,Chile,Espumante,Brut,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
23646,23188,Espumante Brut U by Undurraga D.O. Región del Valle Central 750ml,Chile,Espumante,Brut,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
23647,23189,Espumante Demi-Sec U by Undurraga D.O. Región del Valle Central 750ml,Chile,Espumante,Demi-Sec,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
23648,23190,Espumante Sweet U by Undurraga D.O Valle del Itata 750ml,Chile,Espumante,Demi-Sec,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
23891,23433,Vinho Branco Sauvignon Blanc Desirée Bueno 750ml,Brasil,Branco,Seco,Sauvignon Blanc,750ml,Rolha,"Carnes brancas, Frutos do mar, Saladas e aperitivos"
24033,23575,Vinho Gaucho Boleador O Gaucho 700ml,Brasil,Tinto,Suave,Outras,Outros,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
24323,23865,Cooler com Vinho Gaseificado Alamoa Pet 300ml,Brasil,Outros,Suave,Outras,Outros,Rosca,
24324,23866,Cooler com Vinho Gaseificado Alamoa Vidro 500ml,Brasil,Outros,Suave,Outras,Outros,Rosca,
24325,23867,Cooler com Abacaxi Gaseificado Alamoa Pet 300ml,Brasil,Outros,Suave,Outras,Outros,Rosca,
24326,23868,Cooler com Abacaxi Gaseificado Alamoa Vidro 500ml,Brasil,Outros,Suave,Outras,Outros,Rosca,
24327,23869,Espumante do Zé Brut 750ml,Brasil,Espumante,Brut,Outras,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
24328,23870,Espumante do Zé Moscatel Rosé 750ml,Brasil,Espumante,Suave,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
24686,24228,Vinho Tinto Suave São Braz 900ml,Brasil,Tinto,Suave,Outras,Outros,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
24732,24274,Vinho Tinto Casillero Del Diablo Reserva 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
25417,24959,Vinho Rosé Reserva Foye 750ml,Chile,Rose,Seco,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
25715,25257,Vinho Tinto BIS 375ml,Portugal,Tinto,Seco,Blend,375ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
26042,25584,Vinho Naturelle Rosé 750ml,Brasil,Rose,Suave,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Pizzas e Massas de Molho Vermelho, Pratos apimentados, Queijos, Saladas e aperitivos, Sobremesas"
26043,25585,Vinho Naturelle Branco 750ml,Brasil,Branco,Suave,Blend,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
26044,25586,Vinho Naturelle Branco Frisante 750ml,Brasil,Branco,Suave,Blend,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
26047,25589,Coquetel Suave São Braz 900ml,Brasil,Outros,Suave,Outras,Outros,Rosca,
26166,25708,Espumante Moscatel Aquarela Casa Perini 750Ml,Brasil,Espumante,Suave,Moscato,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos, Sobremesas"
26167,25709,Espumante Moscatel 750Ml,Brasil,Espumante,Suave,Moscato,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos, Sobremesas"
26168,25710,Espumante Casa Perini Demi Sec 750ml,Brasil,Espumante,Demi-Sec,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
26169,25711,Espumante Casa Perini Brut Rose 750ml,Brasil,Espumante,Brut,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
26202,25744,Encostas De Estremoz Bis Tinto 375ml,Portugal,Tinto,Seco,Blend,375ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
26236,25778,Espumante Rosé Brut Freixenet 750ml,Espanha,Espumante,Brut,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
26269,25811, Espumante Rosé Brut Conde De Foucauld 750ml,Brasil,Espumante,Brut,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
26276,25818,Vinho Fino Tinto Seco Rebento Da Cepa Prestige 750Ml,Portugal,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
26277,25819,Vinho Tinto Reguengos DOC Alentejo 750ml,Portugal,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
26278,25820,Vinho Tinto Seco Vinea 750ml,Portugal,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
26279,25821,Vinho Tinto Cabernet Sauvignon León Tarapacá 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
26280,25822, Vinho Branco Chardonnay Cordero Con Piel de Lobo 750ml,Argentina,Branco,Seco,Chardonnay,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
26281,25823,Vinho Tinto Carmenére León Tarapacá 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
26539,26081,Vinho Branco Chardonnay Metropolitano 750ml,Chile,Branco,Seco,Chardonnay,750ml,Rolha,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
26540,26082,Vinho Tinto Cabernet Sauvignon Metropolitano 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
26541,26083,Vinho Tinto Carménère Metropolitano 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
26543,26085,Vinho Tinto Red Blend Metropolitano 750ml,Chile,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
26752,26294,Vinho Concha y Toro Maipo Mi Pueblo Carmenere 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rosca,"Carnes de caça, Carnes vermelhas, Queijos"
26837,26379,Vinho Tinto Cabernet Sauvignon Almadén 750ml,Brasil,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes de caça, Carnes vermelhas, Queijos"
26984,26526,Vinho Metropolitano D.O. Valle Central Red Blend,Chile,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
27018,26560,Espumante Moscatel Casa Perini 750ml,Brasil,Espumante,Suave,Moscato,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos, Sobremesas"
27473,27015,Vinho Tinto Seco Dante Robino Bonarda 750ml,Argentina,Tinto,Seco,Outras,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
27506,27048,Vinho Tinto Merlot Fuga 750ml,Uruguai,Tinto,Seco,Merlot,750ml,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho, Queijos"
27507,27049,Vinho Tinto Cabernet Sauvingnon Fuga 750ml,Uruguai,Tinto,Seco,Cabernet Sauvignon,750ml,Rosca,"Carnes de caça, Carnes vermelhas, Queijos"
27508,27050,Vinho Tinto Tannat Fuga 750ml,Uruguai,Tinto,Seco,Tannat,750ml,Rosca,"Carnes vermelhas, Pratos apimentados, Queijos"
27509,27051,Vinho Branco Sauvingnon Griss Fuga 750ml,Uruguai,Branco,Seco,Outras,750ml,Rosca,"Carnes brancas, Frutos do mar, Pratos apimentados, Queijos, Risoto e Massas de Molho Branco, Saladas e aperitivos, Sobremesas"
28220,27762,Espumante Gran Dante Brut Nature 750ml,Argentina,Espumante,Brut,Blend,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
28357,27899,Vinho Tinto Cabernet Franc E Syrah Somm.,Brasil,Tinto,Seco,Blend,Outros,Outra,Carnes vermelhas
28589,28131,Espumante Garibaldi Brut Rose Prosecco 750ml,Brasil,Espumante,Brut,Pinot Noir,750ml,Rolha,"Frutos do mar, Queijos, Saladas e aperitivos"
28593,28135,Vinho Tinto Gran Reserva Carménère  Concha Y Toro 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,"Carnes brancas, Carnes vermelhas, Queijos"
28875,28417, ESPUMANTE BODEGA DANTE ROBINO GRAN DANTE BRUT NATURE 750 ML,Argentina,Espumante,Brut,Outras,750ml,Rolha,
29015,28557,Vinho Tinto Seco Dom Bosco 750ml,Brasil,Tinto,Seco,Blend,750ml,Rosca,Carnes vermelhas
29016,28558,Vinho Rosé Piscine 750ml,França,Rose,Suave,Outras,750ml,Rosca,Frutos do mar
29017,28559,Espumante Chandon Reserve Brut 375ml,Brasil,Espumante,Brut,Blend,375ml,Rolha,Frutos do mar
29018,28560,Vinho Tinto Reserva Cabernet Sauvignon 9 Lives Gato Negro 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,Carnes vermelhas
29019,28561,Vinho Tinto Reserva Carmenére 9 Lives Gato Negro 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,Carnes vermelhas
29052,28594,Vinho Tinto Cabernet Sauvignon Fran Nieto Senetiner 750ml,Argentina,Tinto,Demi-Sec,Cabernet Sauvignon,750ml,Rosca,Carnes vermelhas
29053,28595,Vinho Branco Sauvignon Blanc Reserva Casillero Del Diablo 375ml,Chile,Branco,Seco,Sauvignon Blanc,375ml,Rosca,Queijos
29054,28596,Vinho Tinto Malbec La Linda 750 ml,Argentina,Tinto,Suave,Malbec,750ml,Rolha,"Carnes brancas, Carnes vermelhas, Queijos"
29055,28597,Vinho Rosé Suave Campo Largo 750mL,Brasil,Rose,Suave,Outras,750ml,Rosca,Carnes brancas
29056,28598,Vinho Branco Suave Campo Largo 750mL,Brasil,Branco,Suave,Outras,750ml,Rosca,Carnes brancas
29057,28599,Vinho Tinto Seco Campo Largo 750ml,Brasil,Tinto,Seco,Outras,750ml,Rosca,Pizzas e Massas de Molho Vermelho
29058,28600,Vinho Branco Seco Campo Largo 750mL,Brasil,Branco,Seco,Outras,750ml,Rosca,"Carnes brancas, Saladas e aperitivos"
29236,28778,Vinho Casas Del Toqui Gran Reserva Malbec 750ml ,Argentina,Tinto,Seco,Malbec,750ml,Rolha,"Carnes vermelhas, Queijos"
29814,29355,Vinho Branco Chardonnay La Linda 750ml,França,Branco,Seco,Chardonnay,750ml,Rosca,"Carnes brancas, Frutos do mar, Risoto e Massas de Molho Branco"
29815,29356,Vinho Rosé Malbec La Linda 750ml,Argentina,Rose,Seco,Malbec,750ml,Rosca,"Carnes brancas, Saladas e aperitivos"
29816,29357,Vinho Tinto Cabernet Sauvignon La Linda 750ml,Argentina,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes brancas, Pizzas e Massas de Molho Vermelho, Queijos"
29817,29358,Espumante Branco Moscatel Aurora 750ml,Brasil,Espumante,Suave,Moscato,750ml,Rolha,Sobremesas
29818,29359,Espumante Branco Zero Álcool Aurora 750ml,Brasil,Espumante,Suave,Blend,750ml,Rolha,Sobremesas
29819,29360,Espumante Brut Branco Aurora 750ml,Brasil,Espumante,Brut,Chardonnay,750ml,Rolha,Frutos do mar
29820,29361,Espumante Brut Rosé Aurora 750ml,Brasil,Espumante,Brut,Blend,750ml,Rolha,"Carnes brancas, Saladas e aperitivos"
29821,29362,Vinho Tinto Pinot Noir Reserva Foye 750ml,Chile,Tinto,Seco,Pinot Noir,750ml,Rosca,Carnes vermelhas
29822,29363,Vinho Tinto Pinot Noir Reserva Chac Chac 750ml,Argentina,Tinto,Seco,Pinot Noir,750ml,Rolha,"Carnes brancas, Carnes vermelhas, Pizzas e Massas de Molho Vermelho"
29865,29406,Vinho Rosé Tannat Cabernet Franc Fuga 750ml,Uruguai,Rose,Seco,Blend,750ml,Rosca,Frutos do mar
29898,29439,Vinho Tinto Carmenère Gran Reserva Signature 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,Pizzas e Massas de Molho Vermelho
29899,29440,Vinho Tinto Cabernet Sauvignon Gran Reserva Santa Helena 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,Queijos
29901,29442,Vinho Tinto Argentino Cabernet Sauvignon Septima 750ml ,Argentina,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,Carnes vermelhas
29904,29445,Vinho Tinto Cabernet Sauvignon Reserva Signature 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho"
29906,29447,Vinho Tinto Merlot Reserva Siglo De Oro Santa Helena 750ml,Chile,Tinto,Seco,Merlot,750ml,Rolha,Pizzas e Massas de Molho Vermelho
29909,29450,Vinho Tinto Fantastic Sweet Devil's Carnaval Casillero Del Diablo 750ml,Chile,Tinto,Suave,Blend,750ml,Rolha,Sobremesas
29911,29452,Vinho Tinto Cabernet Sauvignon Reserva Siegel 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,Carnes vermelhas
29912,29453,Vinho Tinto Carmenère Gran Reserva Santa Helena 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,"Queijos, Saladas e aperitivos"
29913,29454,Vinho Tinto Tempranillo Angaro 750ml,Argentina,Tinto,Seco,Outras,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho"
29914,29455,Vinho Tinto Reserva Dão Aliança 750ml,Portugal,Tinto,Seco,Blend,750ml,Rolha,Carnes vermelhas
29915,29456,Vinho Tinto Cabernet Sauvignon Casillero Del Diablo 375ml,Chile,Tinto,Seco,Cabernet Sauvignon,375ml,Rosca,Carnes vermelhas
29916,29457,Vinho Tinto Dark Red Diablo 750ml,Chile,Tinto,Demi-Sec,Blend,750ml,Rolha,Carnes vermelhas
29917,29458,Vinho Tinto Merlot 3 Medallas Santa Rita 750ml,Chile,Tinto,Seco,Merlot,750ml,Rolha,Carnes vermelhas
29918,29459,Vinho Tinto Carmenère Reserva Especial Siegel 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,"Queijos, Saladas e aperitivos"
29919,29460,Vinho Tinto Malbec Familia Gascon 750ml,Argentina,Tinto,Seco,Malbec,750ml,Rolha,Carnes vermelhas
29920,29461,Vinho Tinto Malbec Gato Negro 750ml,Argentina,Tinto,Seco,Malbec,750ml,Rolha,Carnes vermelhas
29921,29462,Vinho Tinto Merlot Cave De Ladac 750ml,França,Tinto,Seco,Merlot,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho"
29922,29463,Vinho Tinto Curva Douro 750ml,Portugal,Tinto,Seco,Blend,750ml,Rolha,"Carnes brancas, Queijos"
29923,29464,Vinho Tinto Cabernet Sauvignon La Huerta Santa Helena 750ml,Chile,Tinto,Demi-Sec,Cabernet Sauvignon,750ml,Rolha,Pizzas e Massas de Molho Vermelho
29924,29465,Vinho Tinto Cabernet Sauvignon Reserva Especial Siegel 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,Pizzas e Massas de Molho Vermelho
30037,29578,Vinho Tinto Seco Cabernet Sauvignon Leyda 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,Carnes vermelhas
30038,29579,Vinho Tinto Blend Colection Nieto Senetiner 750ml,Argentina,Tinto,Demi-Sec,Blend,750ml,Rolha,Carnes vermelhas
30039,29580,Vinho Tinto Shiraz Aura 750ml,Brasil,Tinto,Seco,Syrah,750ml,Rosca,"Pizzas e Massas de Molho Vermelho, Sobremesas"
30040,29581,Vinho Tinto Cabernet Sauvignon Escorihuela Família Gascon 750ml,Argentina,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,Carnes vermelhas
30042,29583,Vinho Tinto Blend Reserva La Celia 750ml,Argentina,Tinto,Seco,Blend,750ml,Rolha,Carnes vermelhas
30043,29584,Vinho Tinto Cabernet Franc Pioneer Reserva La Celia 750ml,Argentina,Tinto,Seco,Outras,750ml,Rolha,Carnes vermelhas
30044,29585,Vinho Tinto Chianti Ruffino 750ml,Itália,Tinto,Seco,Blend,750ml,Rolha,Pizzas e Massas de Molho Vermelho
30045,29586,Vinho Tinto Carmenère Reserva Handpicked Siegel 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,Carnes vermelhas
30046,29587,Vinho Tinto Carmenère Reserva Especial Signature 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,Carnes vermelhas
30047,29588,Vinho Tinto Carmenère Reserva Siglo De Oro Santa Helena 750ml,Chile,Tinto,Seco,Carmeneré,750ml,Rolha,Carnes vermelhas
30048,29589,Vinho Tinto Obikwa Shiraz Western Cape 750ml,Outros,Tinto,Demi-Sec,Blend,750ml,Rosca,"Pizzas e Massas de Molho Vermelho, Sobremesas"
30049,29590,Vinho Tinto Pinot Noir Robert Mondavi Woodbridge 750ml,Uruguai,Tinto,Seco,Pinot Noir,750ml,Rolha,"Carnes brancas, Frutos do mar"
30050,29591,Vinho Tinto Cabernet Sauvignon Trapiche Roble 750ml,Argentina,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,Carnes vermelhas
30051,29592,Vinho Tinto Malbec Septima 750ml,Argentina,Tinto,Seco,Malbec,750ml,Rolha,Carnes vermelhas
30052,29593,Vinho Tinto Malbec Zuccardi Serie A 750ml,Argentina,Tinto,Seco,Malbec,750ml,Rolha,Carnes vermelhas
30053,29594,Vinho Tinto Tempranillo Escorihuela Familia Gascon 750ml,Argentina,Tinto,Demi-Sec,Outras,750ml,Rolha,Risoto e Massas de Molho Branco
30054,29595,Vinho Tinto Cabernet Sauvignon Chateu Haut Riot 750ml,França,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,Carnes vermelhas
30056,29597,Vinho Tinto Barton E Guestier Bordeaux 750ml,França,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho"
30057,29598,Vinho Tinto Cabernet Sauvignon Reservado Don Pascual 750ml,Uruguai,Tinto,Seco,Cabernet Sauvignon,750ml,Rosca,Carnes vermelhas
30091,29632,Vinho Tinto Pinot Noir Reserva Septima Obra 750ml,Argentina,Tinto,Seco,Pinot Noir,750ml,Rolha,"Carnes brancas, Frutos do mar"
30092,29633,Vinho Tinto Merlot Obikwa Stellenbosch 750ml,Outros,Tinto,Demi-Sec,Merlot,750ml,Rosca,Pizzas e Massas de Molho Vermelho
30093,29634,Vinho Tinto Rosso In Bocca Al Lupo 750ml,Itália,Tinto,Seco,Blend,750ml,Rosca,Queijos
30094,29635,Vinho Tinto Cabernet Sauvignon Reserve Barton E Guestier 750ml,França,Tinto,Demi-Sec,Cabernet Sauvignon,750ml,Rolha,Carnes vermelhas
30095,29636,Vinho Tinto Tempranillo Marqués De Riscal Graciano 750ml,Espanha,Tinto,Seco,Outras,750ml,Rolha,Pizzas e Massas de Molho Vermelho
30096,29637,Vinho Tinto Cabernet Sauvignon Reserva Siglo De Oro Santa Helena 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,Carnes vermelhas
30097,29638,Vinho Tinto Grenache Cave De Ladac 750ml,França,Tinto,Demi-Sec,Outras,750ml,Rolha,"Carnes vermelhas, Queijos"
30098,29639,Vinho Tinto Tannat Reserve Atlántico Sur 750ml,Uruguai,Tinto,Seco,Tannat,750ml,Rolha,"Carnes vermelhas, Queijos"
30099,29640,Vinho Tinto Syrah Escorihuela Família Gascon 750ml,Argentina,Tinto,Demi-Sec,Syrah,750ml,Rolha,"Pizzas e Massas de Molho Vermelho, Sobremesas"
30100,29641,Vinho Tinto Malbec Angaro 750ml,Argentina,Tinto,Seco,Malbec,750ml,Rolha,Carnes vermelhas
30102,29643,Vinho Tinto Dulce Septima Los Pasos 750ml,Argentina,Tinto,Suave,Blend,750ml,Rolha,Sobremesas
30103,29644,Vinho Tinto Pinotage Western Cape Two Oceans 750ml,Outros,Tinto,Demi-Sec,Outras,750ml,Rosca,Carnes vermelhas
30104,29645,Vinho Tinto Merlot Reserve Barton E Guestier 750ml,França,Tinto,Demi-Sec,Merlot,750ml,Rolha,Pizzas e Massas de Molho Vermelho
30105,29646,Vinho Tinto Malbec Roble Trapiche 750ml,Argentina,Tinto,Demi-Sec,Malbec,750ml,Rolha,Carnes vermelhas
30106,29647,Vinho Branco Torrontes Zuccardi Serie A 750ml,Argentina,Branco,Seco,Outras,750ml,Rolha,Frutos do mar
30107,29648,Vinho Branco Chardonnay Fran Nieto Senetiner 750ml,Argentina,Branco,Demi-Sec,Chardonnay,750ml,Rosca,Frutos do mar
30108,29649,Vinho Tinto Cabernet Sauvignon Aura Nova 750ml,Brasil,Tinto,Seco,Cabernet Sauvignon,750ml,Rosca,Carnes vermelhas
30109,29650,Vinho Tinto Cabernet Sauvignon Woodbridge R.Mondavi 750ml,Uruguai,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,Carnes vermelhas
30110,29651,Vinho Tinto Cabernet Sauvignon Twin Oaks R. Mondavi 750ml,Uruguai,Tinto,Seco,Cabernet Sauvignon,750ml,Rosca,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho"
30111,29652,Vinho Tinto Tannarone Bizarra 750ml,Uruguai,Tinto,Seco,Tannat,750ml,Rolha,"Carnes brancas, Queijos"
30112,29653,Vinho Tinto Cabernet Sauvignon Obikwa Stellenbosch 750ml,Outros,Tinto,Demi-Sec,Cabernet Sauvignon,750ml,Rosca,Pizzas e Massas de Molho Vermelho
30114,29655,Vinho Tinto Syrah Mandriola De Lisboa Aveleda 750ml,Portugal,Tinto,Demi-Sec,Syrah,750ml,Rosca,"Pizzas e Massas de Molho Vermelho, Sobremesas"
30115,29656,Vinho Tinto Barton E Guestier Médoc 750ml,França,Tinto,Seco,Blend,750ml,Rolha,Carnes vermelhas
30116,29657,Vinho Tinto Merlot Syrah Reserva Toro Loco Bobal 750ml,Espanha,Tinto,Seco,Blend,750ml,Rolha,Pizzas e Massas de Molho Vermelho
30117,29658,Vinho Tinto Merlot Toro Loco Bobal Utiel Requena 750ml,Espanha,Tinto,Demi-Sec,Merlot,750ml,Rosca,Pizzas e Massas de Molho Vermelho
30118,29659,Vinho Tinto Cabernet Sauvignon Devil's Carnaval Spetacular Casillero Del Diablo 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,Carnes vermelhas
30119,29660,Vinho Tinto Cabernet Sauvignon Reserva Privada Casillero Del Diablo 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,Carnes vermelhas
30120,29661,Vinho Tinto Torresella Refosco Veneto 750ml,Itália,Tinto,Seco,Blend,750ml,Rolha,Carnes vermelhas
30121,29662,Vinho Tinto Cabernet Sauvignon Reserva La Celia 750ml,Argentina,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho"
30122,29663,Vinho Tinto Malbec Pioneer Reserva La Celia 750ml,Argentina,Tinto,Seco,Malbec,750ml,Rolha,Carnes vermelhas
30123,29664,Vinho Tinto Cabernet Sauvignon Los Pasos 750ml,Argentina,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho"
30124,29665,Vinho Tinto Cabernet Sauvignon Pioneer La Celia 750ml,Argentina,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,Pizzas e Massas de Molho Vermelho
30125,29666,Vinho Tinto Cabernet Sauvignon B-liv Orgânico 750ml,Chile,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho"
30126,29667,Vinho Tinto Malbec Cabernet Sauvignon Astica 750ml,Argentina,Tinto,Seco,Blend,750ml,Rolha,"Carnes vermelhas, Pizzas e Massas de Molho Vermelho"
30127,29668,Vinho Tinto Pinot Noir Escorihuela Família Gascon 750ml,Argentina,Tinto,Seco,Pinot Noir,750ml,Rolha,Carnes brancas
30128,29669,Vinho Tinto Cabernet Sauvignon Tesoro Trapiche 750ml,Argentina,Tinto,Seco,Cabernet Sauvignon,750ml,Rolha,Pizzas e Massas de Molho Vermelho
